order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
3272540,65793,4,1,7,30
463112,65321,5,1,16,18
2279979,58809,6,0,20,9
2736027,27328,8,0,11,0
794393,107814,10,1,13,3
1169245,54844,97,1,18,2
1656354,72571,17,0,17,13
1874443,191777,5,2,9,30
1183815,160297,90,1,20,6
2536295,1476,7,1,20,6
1045348,72315,9,1,10,21
212601,22616,20,2,18,17
800185,17692,41,5,13,4
1353967,21949,15,4,12,6
2547819,103217,10,0,14,17
671376,198502,30,4,15,11
3086374,168764,48,2,23,3
2637390,172470,36,6,8,19
626501,25482,7,6,9,14
938449,93603,8,1,16,30
704908,190291,1,3,23,
564935,70267,9,1,18,4
298359,173433,27,5,11,7
1838440,73470,18,5,10,8
1894616,17084,43,3,16,5
229787,146313,5,3,11,3
1692583,66786,15,0,17,16
618299,162952,32,0,10,3
3323805,140714,5,6,12,7
9594,104844,35,1,14,8
2067261,19484,2,4,23,4
1505392,103452,4,6,13,30
2415148,62019,41,5,14,9
2898597,105753,7,5,14,2
2660869,146765,17,5,16,7
2641398,169606,7,0,14,7
569122,149817,9,0,22,2
1514162,31362,26,1,11,7
1779013,36666,54,1,9,3
929266,21886,20,0,11,30
793707,154635,1,1,16,
793295,100931,2,0,8,30
3150309,107662,24,6,15,12
2576572,175456,1,5,18,
1596099,69538,17,3,9,8
356422,88983,21,4,15,1
1124552,188634,45,3,11,8
2104188,10081,1,5,6,
1607426,171074,2,4,21,17
1087850,168520,15,2,11,0
1464088,192440,4,0,15,30
473605,112101,2,2,21,4
2329459,129688,10,4,17,11
182382,92661,52,3,10,6
1735818,200806,18,0,11,5
123724,186873,22,4,10,11
2773688,119515,66,5,9,2
963747,119640,12,0,13,15
2117370,205324,2,1,19,4
2214612,141434,8,2,23,8
486533,172430,25,6,16,7
2170195,33966,62,3,14,1
125800,171860,7,0,14,30
155231,84562,6,6,15,13
1466481,173406,2,5,16,6
2781425,25049,10,2,11,7
2445166,34631,8,0,8,9
971902,60336,38,5,6,2
1242650,37750,23,5,12,4
424291,59799,7,4,10,30
1319404,160418,3,5,9,3
2083989,46040,57,0,10,2
3073961,72528,5,2,19,15
2738036,184280,15,5,10,20
2126871,192293,7,2,20,9
3367301,63182,1,0,13,
1813791,23681,15,1,14,14
96371,120717,3,1,21,16
1601219,12386,17,0,20,5
2857945,20503,9,3,12,30
1480462,145562,2,5,12,12
251269,199783,1,5,9,
577293,31121,42,1,12,3
188918,128184,50,3,6,8
1214787,62877,29,6,3,7
2315679,94705,2,0,13,14
3272105,44428,25,3,7,8
899430,176998,3,0,18,0
734276,146768,10,1,16,7
1538437,11351,10,1,14,5
1346141,113306,2,1,13,6
390211,63014,18,4,13,2
1034117,62814,2,1,18,6
1156686,122848,23,3,13,4
3409996,98094,5,1,15,7
2699504,105061,4,0,10,5
2514962,19146,4,2,9,14
2603719,153007,56,3,7,4
2655118,72787,17,4,11,15
2798217,186814,17,2,16,4
1788872,161096,55,1,17,7
2957279,165598,1,4,11,
2409157,31119,11,5,10,7
1863290,205008,11,4,15,20
2744413,89451,12,0,14,7
1692347,12116,12,4,21,23
486539,101112,15,0,12,14
2030761,130519,3,2,10,8
176381,140146,16,2,13,10
3123370,145281,27,0,9,6
2280498,145807,3,1,21,3
2010562,16475,27,0,15,5
335311,57595,4,1,8,29
2853259,169834,24,1,11,4
1552676,121785,5,5,8,30
2662328,72754,6,5,21,3
550792,184134,28,2,11,7
958995,68221,50,6,8,9
1392941,123094,12,1,14,15
1491891,69657,71,6,10,4
2608584,1423,1,0,13,
1922436,21815,9,3,15,7
1144689,55620,12,4,16,2
2059939,128143,3,1,13,2
2738014,115505,3,6,9,8
3327525,159972,21,1,16,3
763437,185037,5,1,11,7
170093,202876,57,5,14,1
908068,78616,62,1,22,4
1530775,110979,27,4,11,4
1801356,110956,33,2,7,6
308798,149040,6,2,11,30
259378,85206,16,6,14,5
2111079,108539,12,3,11,7
713893,55547,13,3,16,10
723013,186608,2,1,12,9
812102,4724,7,5,8,7
2104257,197945,2,6,17,7
544040,19862,8,4,18,4
3420412,13945,62,1,15,8
3187211,8562,11,5,13,9
1766450,91030,27,0,13,8
323292,26022,10,5,14,8
1206170,141552,20,5,12,3
781039,28730,30,0,9,6
1428588,148959,3,3,8,8
3191963,159925,1,0,8,
492109,94533,36,4,20,9
2955114,57586,5,4,13,30
482691,86410,59,3,13,3
1092587,165400,1,2,17,
100805,41108,5,1,20,9
3210457,197636,11,2,13,30
1712678,157512,5,5,14,7
2662304,70167,12,0,12,5
3159046,117920,10,3,9,14
1120758,62089,8,1,13,1
2868976,53974,5,6,10,7
2355407,16670,6,5,15,30
1643045,155863,7,6,15,4
1692814,126871,22,1,9,2
3386657,147056,10,6,12,6
1256098,61512,15,1,11,10
314482,111099,1,6,18,
1122008,116945,17,2,13,30
2327020,91763,4,6,8,30
1711226,144800,2,2,16,14
2418971,42399,10,5,15,0
1419241,18317,11,4,14,17
1634878,2310,14,3,15,4
1302876,150369,30,5,21,21
1938379,157461,1,0,14,
1809790,175315,15,1,9,14
1569899,142195,24,0,16,4
2862413,142309,2,5,20,17
679997,104319,8,3,14,14
3415972,175029,36,5,12,7
2830607,137177,15,4,20,15
2963605,138311,40,3,8,5
1333903,19625,64,3,9,4
2958985,9641,10,4,12,20
2988565,34396,35,1,14,2
3368173,17932,16,0,20,29
3346986,16126,22,3,15,4
2613515,79532,9,1,7,10
3216233,41569,18,5,16,3
592889,80955,82,5,16,1
1446869,54647,15,6,16,19
155455,182773,26,3,18,9
648002,10097,3,0,13,7
652037,199655,5,1,9,30
692964,107588,9,5,13,3
400261,30252,8,4,14,22
1089223,68355,23,5,17,6
2436669,104417,8,6,13,7
951579,138745,11,5,19,30
1584673,102477,25,1,11,4
2159441,194421,26,3,8,7
613118,69753,5,0,19,21
225617,186983,9,6,16,2
1882404,171138,1,1,18,
2933870,138392,46,3,18,3
1096556,116031,25,5,9,4
2721191,58705,3,5,17,12
2767227,147368,10,2,18,5
3221447,106347,8,0,13,14
1762779,9500,45,1,8,12
2059266,168997,35,4,16,6
866646,104000,6,0,15,1
1708058,184621,10,4,11,3
2213333,167540,3,5,7,30
1213528,50252,16,4,15,2
3326202,189183,4,1,19,11
73082,91449,16,0,13,19
359421,32624,17,3,8,30
1401378,12886,27,4,8,4
2911038,99576,74,0,20,4
447294,73687,1,1,13,
2854518,105031,13,4,18,6
554031,117121,9,1,13,29
2129898,111641,32,2,14,13
535074,155752,1,6,20,
2699207,156439,52,6,16,3
2654791,190898,21,0,12,5
2028456,162129,32,5,16,3
2100075,54006,5,0,12,22
2427820,87791,4,2,15,8
1415760,88678,26,2,7,10
56229,42074,6,3,12,9
2798046,51645,19,6,8,3
695998,7686,1,0,9,
1073620,40964,47,1,15,1
2760376,138259,12,0,17,8
1823757,120433,34,5,10,6
1623264,72575,4,1,15,9
287252,90602,39,5,14,2
857851,87150,3,2,13,30
2576075,8656,54,5,13,1
