order_id,product_id,add_to_cart_order,reordered
2652252,37504,4,1
207178,43093,11,0
2680551,45862,5,1
1686049,48632,4,0
347802,23819,11,0
125800,48071,16,0
3167087,48071,3,1
1091555,35124,11,1
1654517,35124,33,0
2938831,35124,2,1
3138826,35124,2,1
548193,10613,7,1
1521014,10613,1,1
1698804,10613,13,1
2115750,10613,9,0
2534611,10613,4,0
334797,857,7,1
908421,36685,8,0
1376296,36685,25,1
2964547,36685,1,0
1566870,6927,8,1
2643433,6927,2,1
2852888,29274,28,0
3214884,29274,30,0
206008,8536,2,0
733008,8536,30,1
1931104,8536,13,1
2116825,8536,14,1
2173409,8536,5,0
2413684,8536,7,0
2619672,8536,17,0
3157711,8536,12,0
564283,14727,10,0
2397259,11563,9,1
143922,6789,5,1
237976,44641,6,1
3346425,39147,3,1
1142671,16566,19,1
1500260,16566,27,1
2666154,48681,6,1
613793,26312,16,1
924199,26312,9,0
2104257,26312,8,1
1491224,37538,8,0
2124415,31228,5,1
2763600,31228,7,1
2912881,32955,7,1
3067040,32955,2,1
3214884,32955,28,0
3346787,5375,7,0
3305433,26321,7,1
2867946,28157,10,1
2883534,6598,12,0
3305433,33466,28,0
3365014,33466,22,0
2059939,40255,16,0
571419,41966,12,1
3306102,41966,22,0
3396025,41966,29,1
1454364,7589,16,0
2387799,39113,6,0
2802373,39113,9,0
3132602,39113,14,0
2802373,13076,21,0
3198654,13076,10,1
2352289,38974,12,0
420152,28703,5,1
436697,28703,8,0
2769275,28703,9,0
1920251,18653,1,1
237976,30007,4,1
860928,30007,7,1
1216288,30007,6,1
1218025,12210,5,0
1791217,44954,1,0
848171,8274,8,1
1792296,8274,19,1
880066,31055,6,1
1392941,31055,2,1
2673755,31055,12,0
206008,3959,1,0
1560215,40646,8,1
1089223,19053,15,0
277890,29027,2,1
2219029,29027,4,1
3197786,45202,2,1
2279979,11943,2,0
848838,41084,2,1
881777,2513,8,1
1171266,2513,13,0
2819864,21876,13,0
2164069,18119,2,0
741262,43442,7,1
2373047,43442,9,1
1279939,37547,5,1
2022364,37547,20,0
2612886,35106,4,1
854559,29025,9,0
2039963,13872,8,0
2293141,20929,2,0
82865,5951,32,1
2187674,26557,6,1
1092235,36635,3,1
384837,48028,2,1
2368058,46132,1,0
630290,8570,16,0
1422070,8570,9,0
1792296,31112,18,0
478997,8015,9,0
413644,2965,3,0
2085348,7907,3,0
516252,20393,5,0
2085348,34418,2,0
2115598,7740,11,0
362206,45791,10,0
2987749,30278,1,1
2279979,12584,3,0
1547897,36136,3,0
963466,30013,4,1
1734410,17903,15,1
2652252,47444,3,1
922184,17148,4,1
924484,17476,8,0
2279979,380,4,0
924484,42854,12,0
1899557,120,24,0
657,13176,11,1
9594,13176,4,1
20140,13176,2,1
22434,13176,10,1
39334,13176,5,0
43091,13176,9,0
46179,13176,3,1
69772,13176,1,1
73082,13176,4,1
75189,13176,3,0
76731,13176,5,1
93539,13176,2,0
111296,13176,2,1
112647,13176,5,1
112731,13176,10,1
112828,13176,20,1
117249,13176,2,1
118800,13176,5,1
123724,13176,4,1
126432,13176,5,1
136867,13176,12,1
137125,13176,2,1
142658,13176,2,1
148549,13176,1,1
150567,13176,2,1
156636,13176,2,1
159207,13176,1,1
161622,13176,18,1
164766,13176,14,1
167689,13176,6,1
169896,13176,5,1
193591,13176,2,1
194896,13176,5,1
201419,13176,10,1
201737,13176,7,1
206730,13176,4,1
208353,13176,4,1
215217,13176,1,1
228779,13176,17,1
232888,13176,11,1
240924,13176,8,1
242350,13176,4,1
249917,13176,3,1
253325,13176,6,1
259378,13176,1,1
265606,13176,15,1
275937,13176,3,1
284014,13176,5,1
291346,13176,1,0
306199,13176,3,1
333081,13176,1,1
338028,13176,16,1
342029,13176,4,1
342101,13176,15,1
344563,13176,6,1
345861,13176,1,1
352523,13176,1,1
371847,13176,4,1
374191,13176,3,1
384572,13176,2,1
395140,13176,13,1
395248,13176,6,1
404404,13176,3,1
420152,13176,3,1
421405,13176,12,1
424291,13176,2,1
425250,13176,8,0
429900,13176,3,1
433587,13176,4,1
437800,13176,2,0
441607,13176,1,1
442424,13176,15,1
450624,13176,1,1
462317,13176,2,0
473605,13176,1,1
482562,13176,1,1
485004,13176,1,1
492836,13176,3,1
494335,13176,7,1
505191,13176,7,1
509729,13176,2,1
513903,13176,2,1
528657,13176,12,1
529614,13176,1,1
544012,13176,2,0
545443,13176,5,0
554031,13176,1,1
558390,13176,2,1
564962,13176,17,0
570293,13176,1,1
571505,13176,1,1
573785,13176,1,1
582291,13176,11,1
593406,13176,4,1
604356,13176,4,1
607021,13176,6,1
611424,13176,1,1
613407,13176,8,1
618208,13176,1,1
622650,13176,9,1
624583,13176,6,1
629789,13176,5,1
630290,13176,1,1
637932,13176,9,1
657960,13176,3,1
661390,13176,11,1
662814,13176,2,1
683941,13176,2,1
705613,13176,1,1
713015,13176,6,1
720871,13176,12,1
723788,13176,2,1
737109,13176,14,1
738939,13176,3,1
739365,13176,14,1
745320,13176,1,0
751593,13176,2,1
756801,13176,9,1
761986,13176,2,1
768061,13176,10,1
769639,13176,23,1
781039,13176,8,1
794393,13176,12,1
798303,13176,2,1
812102,13176,3,1
826386,13176,2,1
827032,13176,3,0
833858,13176,6,1
851423,13176,22,1
859465,13176,11,0
863844,13176,2,0
865642,13176,11,1
866117,13176,2,1
873055,13176,2,1
878189,13176,3,1
884642,13176,5,0
885550,13176,13,1
888618,13176,11,1
891762,13176,5,1
894263,13176,1,1
902115,13176,3,1
908068,13176,1,1
909656,13176,1,1
911707,13176,9,0
915089,13176,10,1
920456,13176,4,1
921287,13176,9,1
922347,13176,9,1
932003,13176,1,1
934635,13176,1,1
950009,13176,1,1
953201,13176,3,1
967266,13176,10,1
969595,13176,10,1
971902,13176,2,1
983318,13176,4,1
984783,13176,4,1
987353,13176,7,1
995331,13176,2,1
1004138,13176,1,1
1025884,13176,1,0
1061124,13176,4,1
1063571,13176,2,1
1064806,13176,3,1
1066850,13176,4,1
1084209,13176,4,1
1084592,13176,18,0
1090423,13176,2,1
1091703,13176,12,1
1096556,13176,5,1
1102092,13176,7,0
1111387,13176,19,0
1114372,13176,7,1
1117981,13176,1,0
1130654,13176,3,1
1139448,13176,9,1
1147332,13176,1,1
1149258,13176,5,1
1153996,13176,10,1
1155217,13176,4,1
1158156,13176,9,1
1158985,13176,4,1
1159055,13176,3,1
1162325,13176,7,0
1168042,13176,7,1
1171266,13176,1,0
1174837,13176,3,1
1181772,13176,2,1
1200704,13176,6,0
1212732,13176,4,0
1213522,13176,11,1
1219540,13176,3,1
1225145,13176,9,0
1238383,13176,8,1
1244495,13176,2,1
1253660,13176,1,0
1256098,13176,20,1
1260389,13176,5,1
1262424,13176,7,1
1267430,13176,3,1
1270521,13176,4,0
1282200,13176,3,1
1286871,13176,5,1
1300533,13176,5,0
1307175,13176,7,1
1312959,13176,1,1
1313584,13176,1,1
1333903,13176,8,1
1346764,13176,1,1
1349000,13176,8,1
1354422,13176,13,1
1363144,13176,4,1
1366627,13176,3,1
1367572,13176,1,1
1393872,13176,2,1
1398076,13176,5,1
1399243,13176,9,1
1401239,13176,9,0
1404317,13176,1,1
1415089,13176,1,1
1416744,13176,2,0
1417795,13176,1,1
1431885,13176,7,1
1436669,13176,1,1
1442402,13176,2,1
1448124,13176,5,1
1462194,13176,2,1
1465094,13176,17,1
1467059,13176,6,1
1477597,13176,12,1
1477756,13176,2,1
1481278,13176,6,1
1483395,13176,1,1
1485969,13176,2,1
1491781,13176,2,1
1491891,13176,11,1
1498419,13176,2,0
1499729,13176,2,1
1501688,13176,11,0
1504852,13176,3,1
1514948,13176,18,0
1515961,13176,5,1
1520835,13176,1,0
1522323,13176,2,1
1528447,13176,3,1
1529687,13176,6,1
1531107,13176,1,1
1546149,13176,2,1
1546610,13176,2,1
1548407,13176,7,1
1548566,13176,24,1
1560150,13176,2,1
1595264,13176,4,1
1596099,13176,1,1
1599233,13176,5,1
1605108,13176,9,0
1606957,13176,3,1
1609057,13176,2,1
1611905,13176,2,0
1622685,13176,7,1
1623264,13176,2,1
1635616,13176,4,1
1635892,13176,1,1
1652224,13176,3,1
1668104,13176,7,1
1669943,13176,13,1
1675980,13176,5,1
1695485,13176,1,1
1695776,13176,6,1
1697421,13176,1,0
1701776,13176,3,0
1703112,13176,12,1
1704408,13176,6,1
1709834,13176,1,1
1715398,13176,18,1
1716592,13176,3,1
1717785,13176,1,1
1719022,13176,3,1
1720287,13176,1,1
1724426,13176,2,1
1733703,13176,3,0
1742756,13176,2,1
1749684,13176,4,1
1752529,13176,1,1
1753783,13176,2,1
1754127,13176,1,1
1762193,13176,3,1
1767552,13176,3,0
1773253,13176,2,1
1779013,13176,1,1
1780108,13176,1,1
1787954,13176,2,1
1788872,13176,2,1
1795180,13176,3,1
1795182,13176,5,1
1795348,13176,6,1
1801356,13176,1,1
1807861,13176,3,0
1810578,13176,5,1
1816582,13176,6,1
1823757,13176,2,1
1827441,13176,16,1
1839350,13176,3,1
1851920,13176,13,1
1852548,13176,4,0
1853444,13176,7,1
1861670,13176,2,1
1863834,13176,10,1
1865938,13176,6,0
1887641,13176,9,1
1894616,13176,6,1
1896486,13176,22,1
1901943,13176,9,1
1904004,13176,4,1
1908114,13176,4,1
1911117,13176,1,1
1912680,13176,1,1
1913566,13176,2,1
1917238,13176,1,1
1920029,13176,1,1
1922436,13176,4,0
1922501,13176,2,0
1928225,13176,1,1
1930201,13176,3,1
1939675,13176,12,1
1944735,13176,5,1
1959949,13176,6,0
1991136,13176,12,1
1995301,13176,1,1
1999758,13176,1,1
2012093,13176,1,1
2016061,13176,1,1
2021991,13176,8,1
2030691,13176,2,1
2039963,13176,4,0
2043013,13176,14,1
2043385,13176,2,1
2050036,13176,1,1
2054148,13176,1,1
2073230,13176,16,0
2086704,13176,2,0
2088715,13176,1,1
2097527,13176,1,1
2098865,13176,1,1
2106211,13176,8,1
2116809,13176,1,1
2116825,13176,2,1
2121582,13176,1,1
2128890,13176,5,1
2131687,13176,3,1
2132222,13176,6,1
2134530,13176,17,0
2150145,13176,2,1
2154927,13176,3,0
2171922,13176,11,1
2179951,13176,1,1
2183135,13176,2,1
2187430,13176,6,1
2187782,13176,3,1
2193327,13176,1,1
2196383,13176,2,1
2210745,13176,8,1
2212700,13176,5,1
2214362,13176,1,1
2217787,13176,1,1
2219029,13176,7,1
2221064,13176,3,1
2225040,13176,2,1
2230270,13176,4,1
2231159,13176,4,1
2240037,13176,7,0
2242175,13176,2,1
2245285,13176,3,1
2247942,13176,4,1
2248816,13176,2,1
2267419,13176,5,1
2270779,13176,3,1
2277955,13176,1,1
2281964,13176,2,1
2288502,13176,8,0
2294140,13176,5,1
2299682,13176,3,1
2315768,13176,1,1
2316232,13176,2,1
2319495,13176,3,1
2329500,13176,3,1
2336955,13176,6,1
2337987,13176,19,1
2341308,13176,5,1
2344794,13176,11,1
2348048,13176,7,1
2349725,13176,4,1
2357122,13176,5,1
2359059,13176,3,1
2360537,13176,1,1
2362248,13176,2,1
2368484,13176,5,1
2373047,13176,8,1
2377385,13176,3,1
2379054,13176,2,1
2383222,13176,9,1
2386060,13176,3,1
2400482,13176,7,1
2406106,13176,6,1
2411576,13176,12,0
2425887,13176,13,0
2435331,13176,8,1
2442105,13176,4,1
2448062,13176,4,1
2448322,13176,5,1
2449133,13176,11,1
2471271,13176,2,1
2485556,13176,1,0
2487118,13176,9,1
2489023,13176,8,1
2492462,13176,5,1
2493331,13176,12,1
2504989,13176,23,1
2508510,13176,10,1
2511449,13176,7,1
2513498,13176,4,1
2514201,13176,3,1
2517472,13176,3,1
2520099,13176,1,0
2522434,13176,5,1
2524940,13176,7,1
2525213,13176,3,1
2525227,13176,2,1
2533936,13176,2,1
2543121,13176,2,1
2546643,13176,8,1
2552542,13176,3,1
2556148,13176,6,1
2559877,13176,8,1
2574104,13176,1,1
2574795,13176,14,1
2574905,13176,10,1
2575494,13176,3,1
2581231,13176,3,1
2582755,13176,1,1
2583479,13176,1,1
2595820,13176,3,1
2603719,13176,12,1
2605909,13176,2,1
2623308,13176,5,0
2624204,13176,7,1
2629157,13176,9,1
2630730,13176,10,1
2634035,13176,1,0
2634872,13176,18,1
2635377,13176,2,1
2637390,13176,6,1
2642057,13176,13,1
2654300,13176,4,1
2654791,13176,2,1
2658424,13176,5,1
2660533,13176,4,0
2664106,13176,12,1
2671822,13176,12,0
2697929,13176,2,1
2699339,13176,1,1
2699504,13176,9,0
2709639,13176,3,1
2725261,13176,1,0
2741679,13176,4,1
2743802,13176,18,1
2747263,13176,1,1
2751825,13176,7,1
2753454,13176,2,0
2758796,13176,2,1
2762805,13176,3,1
2769365,13176,2,0
2776688,13176,1,1
2787548,13176,1,1
2792243,13176,7,1
2793360,13176,2,1
2793659,13176,5,0
2794592,13176,3,1
2799332,13176,2,1
2802373,13176,14,0
2803761,13176,1,0
2825056,13176,6,1
2827014,13176,3,1
2833860,13176,5,0
2837456,13176,2,1
2847284,13176,3,1
2849532,13176,1,1
2873572,13176,3,1
2875845,13176,3,1
2879853,13176,1,1
2904699,13176,2,1
2912973,13176,7,0
2925328,13176,13,1
2932120,13176,2,1
2933868,13176,16,0
2936310,13176,2,1
2939877,13176,2,1
2942003,13176,7,1
2953799,13176,3,1
2959980,13176,6,0
2963685,13176,4,1
2975970,13176,3,1
2980967,13176,8,1
2982998,13176,5,0
2994702,13176,2,1
3006175,13176,4,0
3010142,13176,15,0
3011475,13176,1,1
3025359,13176,1,0
3032427,13176,1,1
3042779,13176,5,1
3046106,13176,10,1
3057933,13176,6,0
3067816,13176,3,1
3069522,13176,1,1
3072723,13176,37,1
3080694,13176,4,1
3080773,13176,1,1
3092464,13176,9,1
3093826,13176,8,1
3094582,13176,2,1
3096528,13176,1,1
3111663,13176,3,1
3121823,13176,2,1
3141667,13176,1,1
3150309,13176,2,0
3158145,13176,5,1
3165447,13176,1,1
3166297,13176,1,0
3166798,13176,13,1
3175573,13176,5,1
3176485,13176,2,0
3183163,13176,4,1
3189384,13176,13,1
3203032,13176,3,1
3206573,13176,20,0
3212146,13176,2,0
3219010,13176,2,1
3229491,13176,12,0
3234833,13176,15,1
3241456,13176,1,1
3248845,13176,14,1
3254779,13176,13,0
3272925,13176,2,1
3281002,13176,7,1
3281228,13176,5,1
3293003,13176,2,0
3293351,13176,12,1
3293970,13176,4,1
3301432,13176,7,1
3313599,13176,7,1
3318061,13176,4,1
3318909,13176,1,1
3320033,13176,3,0
3320077,13176,2,1
3321623,13176,4,1
3332023,13176,3,1
3332151,13176,1,1
3336704,13176,7,1
3339949,13176,4,1
3346425,13176,1,0
3347922,13176,2,1
3352252,13176,3,1
3360460,13176,9,1
3366836,13176,1,1
3367301,13176,1,0
3379467,13176,6,1
3384461,13176,3,1
3386657,13176,7,1
3387191,13176,3,1
3393867,13176,1,1
3394639,13176,1,1
3410904,13176,6,1
3418430,13176,1,1
10853,47209,6,1
13231,47209,15,1
24088,47209,2,1
24905,47209,10,1
76731,47209,2,1
95826,47209,15,1
100805,47209,19,0
103457,47209,9,1
111296,47209,4,1
112647,47209,4,1
113451,47209,7,1
118487,47209,11,1
123724,47209,1,1
138395,47209,16,1
140808,47209,16,1
154365,47209,4,1
156582,47209,4,1
189421,47209,11,1
193591,47209,3,1
201737,47209,5,1
228779,47209,2,1
240924,47209,10,1
241688,47209,3,1
249917,47209,1,1
252708,47209,3,1
258741,47209,3,0
261411,47209,6,0
261680,47209,11,1
265477,47209,1,1
272853,47209,6,0
275937,47209,4,1
281409,47209,13,0
286279,47209,4,1
297911,47209,1,1
329221,47209,6,0
341289,47209,2,1
352193,47209,7,0
352905,47209,7,1
373122,47209,1,0
383124,47209,5,1
384837,47209,1,1
386490,47209,3,1
395140,47209,15,1
411488,47209,1,1
421405,47209,8,1
421582,47209,5,1
437076,47209,3,1
441607,47209,18,1
442424,47209,17,1
463112,47209,8,1
471967,47209,6,1
494335,47209,5,1
533165,47209,7,1
545443,47209,11,0
577405,47209,9,1
591631,47209,2,1
618299,47209,5,1
621612,47209,5,1
622650,47209,4,1
624583,47209,2,1
632900,47209,10,0
637576,47209,3,1
637932,47209,18,1
660287,47209,6,1
676640,47209,2,1
683941,47209,9,1
689008,47209,9,0
704908,47209,10,0
712970,47209,1,1
720420,47209,10,1
720871,47209,10,1
726273,47209,1,1
737109,47209,7,0
744184,47209,7,1
768061,47209,3,1
778437,47209,1,1
790181,47209,3,1
796281,47209,7,1
798303,47209,21,0
799870,47209,6,1
812102,47209,10,1
820737,47209,6,1
841603,47209,6,1
858869,47209,15,0
859465,47209,3,1
865642,47209,3,1
868153,47209,4,1
886877,47209,7,1
887269,47209,2,0
891503,47209,8,1
902115,47209,10,1
911707,47209,2,0
912155,47209,5,1
918807,47209,8,0
919561,47209,2,0
922709,47209,18,0
924325,47209,4,1
929266,47209,4,0
939662,47209,3,1
947542,47209,9,0
950009,47209,10,1
952189,47209,8,1
956576,47209,11,0
965341,47209,5,0
971902,47209,9,1
977352,47209,14,1
1010199,47209,2,1
1028151,47209,3,1
1048559,47209,4,1
1053768,47209,16,1
1064806,47209,12,1
1071178,47209,2,1
1105124,47209,2,1
1111387,47209,17,0
1130654,47209,5,0
1142927,47209,4,1
1149258,47209,16,1
1158594,47209,1,1
1189573,47209,5,1
1203374,47209,1,1
1207685,47209,5,1
1214787,47209,5,1
1226791,47209,3,1
1227402,47209,1,1
1238383,47209,13,1
1266840,47209,16,1
1273407,47209,5,0
1273944,47209,6,1
1284056,47209,8,0
1292303,47209,6,1
1300467,47209,13,0
1302947,47209,13,1
1307545,47209,7,1
1331650,47209,6,1
1349000,47209,7,1
1378233,47209,16,0
1400365,47209,7,1
1412419,47209,3,1
1421512,47209,6,0
1431885,47209,5,1
1434246,47209,2,1
1436669,47209,8,1
1458757,47209,8,1
1464337,47209,2,1
1466072,47209,10,1
1491224,47209,6,0
1499729,47209,9,1
1500260,47209,10,1
1504016,47209,3,0
1515961,47209,3,1
1537894,47209,10,1
1543152,47209,10,1
1550496,47209,6,1
1582545,47209,11,1
1583575,47209,1,1
1596272,47209,7,0
1611905,47209,10,0
1620189,47209,14,1
1623264,47209,3,0
1628392,47209,2,0
1643045,47209,11,1
1644995,47209,4,1
1648047,47209,5,1
1658476,47209,2,1
1658659,47209,2,0
1663611,47209,4,1
1668844,47209,11,1
1669943,47209,12,1
1685439,47209,5,1
1697602,47209,10,1
1704408,47209,8,1
1711024,47209,18,0
1716033,47209,4,0
1726239,47209,4,1
1733703,47209,2,0
1776003,47209,11,1
1788693,47209,1,1
1788872,47209,3,1
1823757,47209,3,1
1823968,47209,1,1
1839350,47209,5,1
1844002,47209,9,1
1851829,47209,10,1
1863834,47209,15,1
1887251,47209,3,1
1887641,47209,7,1
1896486,47209,3,1
1897961,47209,3,1
1912765,47209,4,1
1918432,47209,7,1
1918479,47209,6,1
1920029,47209,2,1
1930720,47209,8,1
1944735,47209,4,1
1964624,47209,4,1
1966729,47209,4,1
1999366,47209,12,0
2012342,47209,11,0
2021720,47209,7,1
2038656,47209,2,1
2043013,47209,18,1
2054148,47209,3,1
2078763,47209,8,1
2083989,47209,4,1
2088715,47209,12,1
2098865,47209,7,1
2106211,47209,1,1
2115598,47209,20,0
2124415,47209,2,1
2125677,47209,19,0
2132222,47209,2,1
2141107,47209,9,1
2148083,47209,8,1
2157812,47209,12,1
2187782,47209,4,1
2211382,47209,22,1
2213059,47209,4,1
2214183,47209,5,1
2214612,47209,3,1
2217787,47209,2,1
2225040,47209,13,1
2231159,47209,9,1
2242175,47209,5,1
2245285,47209,1,1
2274798,47209,6,1
2277955,47209,2,1
2278517,47209,6,1
2298847,47209,8,1
2304625,47209,2,1
2315768,47209,10,1
2316232,47209,3,1
2325784,47209,8,1
2327020,47209,7,0
2330851,47209,13,1
2335618,47209,12,1
2336167,47209,3,1
2343807,47209,5,1
2353152,47209,12,0
2368484,47209,1,1
2374673,47209,5,1
2376451,47209,1,1
2376889,47209,2,1
2379054,47209,3,1
2379462,47209,1,1
2387612,47209,7,1
2395508,47209,15,1
2405252,47209,5,1
2407182,47209,9,1
2410317,47209,2,1
2411635,47209,9,1
2415148,47209,1,1
2416945,47209,9,1
2471271,47209,1,1
2487118,47209,13,1
2489023,47209,5,1
2496046,47209,3,1
2502753,47209,6,0
2504989,47209,9,1
2508661,47209,5,1
2517926,47209,20,0
2525213,47209,1,1
2547819,47209,1,0
2562108,47209,5,1
2573998,47209,12,1
2574905,47209,3,1
2580467,47209,5,0
2582755,47209,3,1
2592192,47209,2,1
2595820,47209,9,0
2635377,47209,3,1
2642816,47209,1,0
2651439,47209,3,1
2652520,47209,10,1
2654291,47209,2,1
2654850,47209,3,1
2664106,47209,22,1
2671351,47209,18,1
2680684,47209,4,1
2699339,47209,5,1
2751797,47209,1,1
2756044,47209,1,1
2766572,47209,19,1
2766886,47209,7,0
2769275,47209,7,1
2775512,47209,6,1
2779956,47209,8,1
2782324,47209,3,0
2787548,47209,3,1
2792243,47209,3,1
2793659,47209,1,1
2802597,47209,4,1
2803761,47209,7,0
2806521,47209,15,1
2824702,47209,3,1
2837972,47209,8,1
2843907,47209,7,1
2852888,47209,15,0
2855425,47209,2,1
2878932,47209,2,1
2883534,47209,2,1
2895000,47209,21,0
2911038,47209,9,1
2925328,47209,4,1
2941989,47209,3,1
2947417,47209,6,0
2953799,47209,4,1
2953990,47209,4,1
2954767,47209,1,1
2980967,47209,10,1
2992440,47209,6,1
3009115,47209,10,1
3010142,47209,2,0
3011475,47209,9,1
3032427,47209,11,1
3041062,47209,4,1
3041643,47209,9,1
3046106,47209,8,0
3057714,47209,2,0
3062114,47209,2,1
3065489,47209,19,0
3067816,47209,9,1
3072723,47209,38,1
3080773,47209,2,1
3141912,47209,9,1
3158145,47209,6,1
3159114,47209,3,1
3175041,47209,19,1
3175573,47209,1,1
3216233,47209,16,1
3218052,47209,2,1
3237179,47209,1,1
3241456,47209,2,1
3256282,47209,16,0
3266790,47209,7,1
3275363,47209,5,1
3318061,47209,3,1
3318846,47209,2,1
3321623,47209,2,1
3346760,47209,1,1
3347922,47209,9,1
3352252,47209,1,1
3371599,47209,7,1
3378483,47209,3,1
3378606,47209,7,1
3379467,47209,2,1
3390236,47209,4,1
3401840,47209,4,1
3404285,47209,4,1
3410904,47209,7,1
1560150,38693,8,1
1864947,38693,6,1
1974000,38693,5,0
2123709,38693,2,1
2577708,38693,1,0
2755020,38693,5,0
2767436,38693,15,0
2203,24852,11,1
6629,24852,5,1
8515,24852,2,1
17399,24852,1,1
23131,24852,1,1
23557,24852,3,1
24088,24852,4,1
27011,24852,15,1
36949,24852,6,0
46534,24852,9,1
50778,24852,1,1
58363,24852,1,1
83232,24852,5,0
87203,24852,6,1
91867,24852,1,0
96371,24852,3,1
98880,24852,2,1
99791,24852,4,1
100509,24852,4,1
101384,24852,1,1
102146,24852,11,1
102375,24852,7,1
107532,24852,6,0
108499,24852,5,1
111708,24852,1,1
120251,24852,3,1
123091,24852,1,1
134180,24852,2,1
135389,24852,3,1
140564,24852,8,1
144490,24852,1,0
157727,24852,8,1
158599,24852,9,1
163455,24852,7,1
164336,24852,7,1
167824,24852,2,1
180800,24852,1,1
198286,24852,10,1
200949,24852,3,0
202405,24852,3,1
206816,24852,5,1
207527,24852,1,1
209791,24852,3,1
211498,24852,9,1
212601,24852,1,1
214532,24852,5,1
217755,24852,1,0
224857,24852,8,1
224901,24852,3,1
240663,24852,7,1
246240,24852,11,1
250578,24852,6,1
251422,24852,7,1
256795,24852,4,1
260579,24852,5,1
261680,24852,5,1
263910,24852,1,1
273466,24852,5,0
284522,24852,3,0
285085,24852,4,1
287993,24852,1,0
299576,24852,8,1
306083,24852,2,0
312489,24852,2,1
314665,24852,8,0
318306,24852,2,1
325921,24852,4,1
347802,24852,12,1
357382,24852,11,1
375919,24852,7,1
383114,24852,6,1
386490,24852,2,1
390271,24852,10,1
392359,24852,2,1
395072,24852,7,1
395506,24852,4,1
400095,24852,4,1
400276,24852,5,1
410612,24852,13,1
411488,24852,9,1
415058,24852,8,1
418242,24852,2,1
424655,24852,1,1
437772,24852,13,1
446298,24852,2,1
449182,24852,11,1
450478,24852,1,0
462800,24852,13,1
463103,24852,4,1
468994,24852,7,1
469234,24852,1,1
474739,24852,2,1
477920,24852,1,1
478172,24852,4,0
478997,24852,5,1
491475,24852,8,1
494593,24852,1,1
494723,24852,2,1
496257,24852,2,0
496909,24852,4,1
497869,24852,2,0
502130,24852,2,1
504385,24852,2,1
507421,24852,11,1
513840,24852,3,1
514153,24852,4,1
517637,24852,21,1
525824,24852,2,1
527665,24852,3,1
528951,24852,8,1
531862,24852,18,0
541419,24852,2,1
544040,24852,3,1
545961,24852,6,0
546126,24852,20,1
550316,24852,2,1
550792,24852,6,1
552403,24852,1,1
553915,24852,3,0
555542,24852,1,1
558786,24852,2,1
560482,24852,5,1
564264,24852,1,1
564283,24852,23,1
565809,24852,16,1
571419,24852,9,1
572799,24852,4,0
576624,24852,1,1
577293,24852,1,1
580686,24852,2,1
599470,24852,4,1
610431,24852,3,1
612302,24852,2,1
619178,24852,1,1
625157,24852,8,1
634366,24852,2,1
637077,24852,7,0
638100,24852,5,1
639969,24852,13,1
642838,24852,12,1
647838,24852,2,1
652037,24852,5,1
658527,24852,2,1
662971,24852,16,0
670107,24852,13,1
672894,24852,1,1
678749,24852,3,1
679701,24852,9,1
679997,24852,1,1
681597,24852,1,1
696119,24852,2,1
696636,24852,2,1
700886,24852,24,1
701032,24852,1,1
703577,24852,3,1
704908,24852,3,0
705731,24852,9,1
